cell_line,agent,perturbation,replicate,time,concentration,cell_count,cell_count__ctrl,cell_count__time0
PT217OBXp12,Drug B,0,1,22,0.0625,0.134934653,0.169133053,0.08175962
PT217OBXp12,Drug B,0,1,22,0.125,0.136326853,0.169133053,0.08175962
PT217OBXp12,Drug B,0,1,22,0.25,0.148624853,0.169133053,0.08175962
PT217OBXp12,Drug B,0,1,22,0.5,0.156401553,0.169133053,0.08175962
PT217OBXp12,Drug B,0,1,22,1,0.126848753,0.169133053,0.08175962
PT217OBXp12,Drug B,0,1,22,2,0.124525953,0.169133053,0.08175962
PT217OBXp12,Drug B,0,1,22,4,0.114676453,0.169133053,0.08175962
PT217OBXp12,Drug B,0,1,22,8,0.115545553,0.169133053,0.08175962
PT217OBXp12,Drug B,0,1,22,16,0.084060953,0.169133053,0.08175962
PT217OBXp12,Drug B,0,1,22,32,0.073944053,0.169133053,0.08175962
PT217OBXp12,Drug B,0,1,22,64,,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,0.03125,0.160278653,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,0.0625,0.132220553,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,0.125,0.131497253,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,0.25,0.129601753,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,0.5,0.154896953,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,1,0.133109653,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,2,0.143047653,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,4,0.127342353,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,8,,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,16,0.084652653,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,32,0.072939053,0.169133053,0.08175962
PT217OBXp12,Drug B,0,2,22,64,0.052258453,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,0.03125,0.155276753,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,0.0625,0.133734053,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,0.125,0.157736953,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,0.25,0.143310253,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,0.5,0.144557153,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,1,0.137496353,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,2,0.133813353,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,4,0.130309253,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,8,0.115490853,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,16,,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,32,0.076352553,0.169133053,0.08175962
PT217OBXp12,Drug B,0,3,22,64,0.054047553,0.169133053,0.08175962
PT217OBXp12,Drug B,0,1,46,0.03125,0.199582453,0.267254437,0.08175962
PT217OBXp12,Drug B,0,1,46,0.0625,0.193714253,0.267254437,0.08175962
PT217OBXp12,Drug B,0,1,46,0.125,0.204638753,0.267254437,0.08175962
PT217OBXp12,Drug B,0,1,46,0.25,0.189205553,0.267254437,0.08175962
PT217OBXp12,Drug B,0,1,46,0.5,0.170131153,0.267254437,0.08175962
PT217OBXp12,Drug B,0,1,46,1,0.173998253,0.267254437,0.08175962
PT217OBXp12,Drug B,0,1,46,2,0.127756453,0.267254437,0.08175962
PT217OBXp12,Drug B,0,1,46,4,0.109277053,0.267254437,0.08175962
PT217OBXp12,Drug B,0,1,46,8,0.084468753,0.267254437,0.08175962
PT217OBXp12,Drug B,0,1,46,16,0.039358813,0.267254437,0.08175962
PT217OBXp12,Drug B,0,1,46,32,0.025251183,0.267254437,0.08175962
PT217OBXp12,Drug B,0,1,46,64,0.019841193,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,0.03125,0.207147753,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,0.0625,0.199027453,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,0.125,0.181230053,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,0.25,0.192947953,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,0.5,0.178432153,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,1,0.169826853,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,2,0.140449253,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,4,0.123364353,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,8,0.081607153,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,16,0.038308083,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,32,0.016581603,0.267254437,0.08175962
PT217OBXp12,Drug B,0,2,46,64,0.016839133,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,0.03125,0.222076753,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,0.0625,0.207430253,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,0.125,0.191444953,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,0.25,0.180761953,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,0.5,0.187884653,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,1,0.173168453,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,2,0.141817953,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,4,0.120417553,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,8,0.080857353,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,16,0.045154053,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,32,0.018758423,0.267254437,0.08175962
PT217OBXp12,Drug B,0,3,46,64,0.015882623,0.267254437,0.08175962
PT363SBMp8,Drug B,0,1,22,0.03125,0.220050153,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,22,0.0625,0.159538053,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,22,0.125,0.101052353,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,22,0.25,0.144088853,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,22,0.5,0.155673853,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,22,1,0.147501353,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,22,2,0.115578253,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,22,4,0.142378153,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,22,8,0.144536253,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,22,16,0.128945153,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,22,32,0.125218553,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,22,64,0.096864453,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,0.03125,0.178654653,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,0.0625,0.158076553,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,0.125,0.164447653,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,0.25,0.159323153,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,0.5,0.130983953,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,1,0.143311853,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,2,0.126548453,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,4,0.138919053,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,8,0.145552753,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,16,0.141220953,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,32,,0.145530039,0.07934342
PT363SBMp8,Drug B,0,2,22,64,0.089835753,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,0.03125,0.173811653,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,0.0625,0.144202353,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,0.125,0.133455853,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,0.25,0.180261153,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,0.5,0.153029553,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,1,0.127211853,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,2,0.140294853,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,4,0.168456253,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,8,0.144860753,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,16,0.130390153,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,32,0.125172053,0.145530039,0.07934342
PT363SBMp8,Drug B,0,3,22,64,0.085332153,0.145530039,0.07934342
PT363SBMp8,Drug B,0,1,40,0.03125,,,0.07934342
PT363SBMp8,Drug B,0,1,40,0.0625,,,0.07934342
PT363SBMp8,Drug B,0,1,40,0.125,,,0.07934342
PT363SBMp8,Drug B,0,1,40,0.25,,,0.07934342
PT363SBMp8,Drug B,0,1,40,0.5,,,0.07934342
PT363SBMp8,Drug B,0,1,40,1,,,0.07934342
PT363SBMp8,Drug B,0,1,40,2,,,0.07934342
PT363SBMp8,Drug B,0,1,40,4,,,0.07934342
PT363SBMp8,Drug B,0,1,40,8,,,0.07934342
PT363SBMp8,Drug B,0,1,40,16,,,0.07934342
PT363SBMp8,Drug B,0,1,40,32,,,0.07934342
PT363SBMp8,Drug B,0,1,40,64,,,0.07934342
PT363SBMp8,Drug B,0,2,40,0.03125,,,0.07934342
PT363SBMp8,Drug B,0,2,40,0.0625,,,0.07934342
PT363SBMp8,Drug B,0,2,40,0.125,,,0.07934342
PT363SBMp8,Drug B,0,2,40,0.25,,,0.07934342
PT363SBMp8,Drug B,0,2,40,0.5,,,0.07934342
PT363SBMp8,Drug B,0,2,40,1,,,0.07934342
PT363SBMp8,Drug B,0,2,40,2,,,0.07934342
PT363SBMp8,Drug B,0,2,40,4,,,0.07934342
PT363SBMp8,Drug B,0,2,40,8,,,0.07934342
PT363SBMp8,Drug B,0,2,40,16,,,0.07934342
PT363SBMp8,Drug B,0,2,40,32,,,0.07934342
PT363SBMp8,Drug B,0,2,40,64,,,0.07934342
PT363SBMp8,Drug B,0,3,40,0.03125,,,0.07934342
PT363SBMp8,Drug B,0,3,40,0.0625,,,0.07934342
PT363SBMp8,Drug B,0,3,40,0.125,,,0.07934342
PT363SBMp8,Drug B,0,3,40,0.25,,,0.07934342
PT363SBMp8,Drug B,0,3,40,0.5,,,0.07934342
PT363SBMp8,Drug B,0,3,40,1,,,0.07934342
PT363SBMp8,Drug B,0,3,40,2,,,0.07934342
PT363SBMp8,Drug B,0,3,40,4,,,0.07934342
PT363SBMp8,Drug B,0,3,40,8,,,0.07934342
PT363SBMp8,Drug B,0,3,40,16,,,0.07934342
PT363SBMp8,Drug B,0,3,40,32,,,0.07934342
PT363SBMp8,Drug B,0,3,40,64,,,0.07934342
